DATE,DE.DAX30
2013-08-30,8103.15
2013-08-29,8194.55
2013-08-28,8157.9
2013-08-27,8242.56
2013-08-26,8435.15
2013-08-23,8416.99
2013-08-22,8397.89
2013-08-21,8285.41
2013-08-20,8300.03
2013-08-19,8366.29
2013-08-16,8391.94
2013-08-15,8376.29
2013-08-14,8438.12
2013-08-13,8415.76
2013-08-12,8359.25
2013-08-09,8338.31
2013-08-08,8318.32
2013-08-07,8260.48
2013-08-06,8299.73
2013-08-05,8398.38
2013-08-02,8406.94
2013-08-01,8410.73
2013-07-31,8275.97
2013-07-30,8271.02
2013-07-29,8259.03
2013-07-26,8244.91
2013-07-25,8298.98
2013-07-24,8379.11
2013-07-23,8314.23
2013-07-22,8331.06
2013-07-19,8331.57
2013-07-18,8337.09
2013-07-17,8254.72
2013-07-16,8201.05
2013-07-15,8234.81
2013-07-12,8212.77
2013-07-11,8158.8
2013-07-10,8066.48
2013-07-09,8057.75
2013-07-08,7968.54
2013-07-05,7806.0
2013-07-04,7994.31
2013-07-03,7829.32
2013-07-02,7910.77
2013-07-01,7983.92
2013-06-28,7959.22
2013-06-27,7990.75
2013-06-26,7940.99
2013-06-25,7811.3
2013-06-24,7692.45
2013-06-21,7789.24
2013-06-20,7928.48
2013-06-19,8197.08
2013-06-18,8229.51
2013-06-17,8215.73
2013-06-14,8127.96
2013-06-13,8095.39
2013-06-12,8143.27
2013-06-11,8222.46
2013-06-10,8307.69
2013-06-07,8254.68
2013-06-06,8098.81
2013-06-05,8196.18
2013-06-04,8295.96
2013-06-03,8285.8
2013-05-31,8348.84
2013-05-30,8400.2
2013-05-29,8336.58
2013-05-28,8480.87
2013-05-27,8383.3
2013-05-24,8305.32
2013-05-23,8351.98
2013-05-22,8530.89
2013-05-21,8472.2
2013-05-20,8455.83
2013-05-17,8398.0
2013-05-16,8369.87
2013-05-15,8362.42
2013-05-14,8339.11
2013-05-13,8279.29
2013-05-10,8278.59
2013-05-09,8262.55
2013-05-08,8249.71
2013-05-07,8181.78
2013-05-06,8112.08
2013-05-03,8122.29
2013-05-02,7961.71
2013-04-30,7913.71
2013-04-29,7873.5
2013-04-26,7814.76
2013-04-25,7832.86
2013-04-24,7759.03
2013-04-23,7658.21
2013-04-22,7478.11
2013-04-19,7459.96
2013-04-18,7473.73
2013-04-17,7503.03
2013-04-16,7682.58
2013-04-15,7712.63
2013-04-12,7744.77
2013-04-11,7871.63
2013-04-10,7810.63
2013-04-09,7637.51
2013-04-08,7662.64
2013-04-05,7658.75
2013-04-04,7817.39
2013-04-03,7874.75
2013-04-02,7943.87
2013-03-28,7795.31
2013-03-27,7789.09
2013-03-26,7879.67
2013-03-25,7870.9
2013-03-22,7911.35
2013-03-21,7932.51
2013-03-20,8001.97
2013-03-19,7947.79
2013-03-18,8010.7
2013-03-15,8042.85
2013-03-14,8058.37
2013-03-13,7970.91
2013-03-12,7966.12
2013-03-11,7984.29
2013-03-08,7986.47
2013-03-07,7939.77
2013-03-06,7919.33
2013-03-05,7870.31
2013-03-04,7691.68
2013-03-01,7708.16
2013-02-28,7741.7
2013-02-27,7675.83
2013-02-26,7597.11
2013-02-25,7773.19
2013-02-22,7661.91
2013-02-21,7583.57
2013-02-20,7728.9
2013-02-19,7752.45
2013-02-18,7628.73
2013-02-15,7593.51
2013-02-14,7631.19
2013-02-13,7711.89
2013-02-12,7660.19
2013-02-11,7633.74
2013-02-08,7652.14
2013-02-07,7590.85
2013-02-06,7581.18
2013-02-05,7664.66
2013-02-04,7638.23
2013-02-01,7833.39
2013-01-31,7776.05
2013-01-30,7811.31
2013-01-29,7848.57
2013-01-28,7833.0
2013-01-25,7857.97
2013-01-24,7748.13
2013-01-23,7707.54
2013-01-22,7696.21
2013-01-21,7748.86
2013-01-18,7702.23
2013-01-17,7735.46
2013-01-16,7691.13
2013-01-15,7675.91
2013-01-14,7729.52
2013-01-11,7715.53
2013-01-10,7708.47
2013-01-09,7720.47
2013-01-08,7695.83
2013-01-07,7732.66
2013-01-04,7776.37
2013-01-03,7756.44
2013-01-02,7778.78
2012-12-28,7612.39
2012-12-27,7655.88
2012-12-21,7636.23
2012-12-20,7672.1
2012-12-19,7668.5
2012-12-18,7653.58
2012-12-17,7604.94
2012-12-14,7596.47
2012-12-13,7581.98
2012-12-12,7614.79
2012-12-11,7589.75
2012-12-10,7530.92
2012-12-07,7517.8
2012-12-06,7534.54
2012-12-05,7454.55
2012-12-04,7435.12
2012-12-03,7435.21
2012-11-30,7405.5
2012-11-29,7400.96
2012-11-28,7343.41
2012-11-27,7332.33
2012-11-26,7292.03
2012-11-23,7309.13
2012-11-22,7244.99
2012-11-21,7184.71
2012-11-20,7172.99
2012-11-19,7123.84
2012-11-16,6950.53
2012-11-15,7043.42
2012-11-14,7101.92
2012-11-13,7169.12
2012-11-12,7168.76
2012-11-09,7163.5
2012-11-08,7204.96
2012-11-07,7232.83
2012-11-06,7377.76
2012-11-05,7326.47
2012-11-02,7363.85
2012-11-01,7335.67
2012-10-31,7260.63
2012-10-30,7284.4
2012-10-29,7203.16
2012-10-26,7231.85
2012-10-25,7200.23
2012-10-24,7192.85
2012-10-23,7173.69
2012-10-22,7328.05
2012-10-19,7380.64
2012-10-18,7437.23
2012-10-17,7394.55
2012-10-16,7376.27
2012-10-15,7261.25
2012-10-12,7232.49
2012-10-11,7281.7
2012-10-10,7205.23
2012-10-09,7234.53
2012-10-08,7291.21
2012-10-05,7397.87
2012-10-04,7305.21
2012-10-03,7322.08
2012-10-02,7305.86
2012-10-01,7326.73
2012-09-28,7216.15
2012-09-27,7290.02
2012-09-26,7276.51
2012-09-25,7425.11
2012-09-24,7413.16
2012-09-21,7451.62
2012-09-20,7389.49
2012-09-19,7390.76
2012-09-18,7347.69
2012-09-17,7403.69
2012-09-14,7412.13
2012-09-13,7310.32
2012-09-12,7343.53
2012-09-11,7310.11
2012-09-10,7213.7
2012-09-07,7214.5
2012-09-06,7167.33
2012-09-05,6964.69
2012-09-04,6932.58
2012-09-03,7014.83
2012-08-31,6970.79
2012-08-30,6895.49
2012-08-29,7010.57
2012-08-28,7002.68
2012-08-27,7047.45
2012-08-24,6971.07
2012-08-23,6949.57
2012-08-22,7017.75
2012-08-21,7089.32
2012-08-20,7033.68
2012-08-17,7040.88
2012-08-16,6996.29
2012-08-15,6946.8
2012-08-14,6974.39
2012-08-13,6909.68
2012-08-10,6944.56
2012-08-09,6964.99
2012-08-08,6966.15
2012-08-07,6967.95
2012-08-06,6918.72
2012-08-03,6865.66
2012-08-02,6606.09
2012-08-01,6754.46
2012-07-31,6772.26
2012-07-30,6774.06
2012-07-27,6689.4
2012-07-26,6582.96
2012-07-25,6406.52
2012-07-24,6390.41
2012-07-23,6419.33
2012-07-20,6630.02
2012-07-19,6758.39
2012-07-18,6684.42
2012-07-17,6577.64
2012-07-16,6565.72
2012-07-13,6557.1
2012-07-12,6419.35
2012-07-11,6453.85
2012-07-10,6438.33
2012-07-09,6387.57
2012-07-06,6410.11
2012-07-05,6535.56
2012-07-04,6564.8
2012-07-03,6578.21
2012-07-02,6496.08
2012-06-29,6416.28
2012-06-28,6149.91
2012-06-27,6228.99
2012-06-26,6136.69
2012-06-25,6132.39
2012-06-22,6263.25
2012-06-21,6343.13
2012-06-20,6392.13
2012-06-19,6363.36
2012-06-18,6248.2
2012-06-15,6229.41
2012-06-14,6138.61
2012-06-13,6152.49
2012-06-12,6161.24
2012-06-11,6141.05
2012-06-08,6130.82
2012-06-07,6144.22
2012-06-06,6093.99
2012-06-05,5969.4
2012-06-04,5978.23
2012-06-01,6050.29
2012-05-31,6264.38
2012-05-30,6280.8
2012-05-29,6396.84
2012-05-28,6323.19
2012-05-25,6339.94
2012-05-24,6315.89
2012-05-23,6285.75
2012-05-22,6435.6
2012-05-21,6331.04
2012-05-18,6271.22
2012-05-17,6308.96
2012-05-16,6384.26
2012-05-15,6401.06
2012-05-14,6451.97
2012-05-11,6579.93
2012-05-10,6518.0
2012-05-09,6475.31
2012-05-08,6444.74
2012-05-07,6569.48
2012-05-04,6561.47
2012-05-03,6694.44
2012-05-02,6710.77
2012-04-30,6761.19
2012-04-27,6801.32
2012-04-26,6739.9
2012-04-25,6704.5
2012-04-24,6590.41
2012-04-23,6523.0
2012-04-20,6750.12
2012-04-19,6671.22
2012-04-18,6732.03
2012-04-17,6801.0
2012-04-16,6625.19
2012-04-13,6583.9
2012-04-12,6743.24
2012-04-11,6674.73
2012-04-10,6606.43
2012-04-05,6775.26
2012-04-04,6784.06
2012-04-03,6982.28
2012-04-02,7056.65
2012-03-30,6946.83
2012-03-29,6875.15
2012-03-28,6998.8
2012-03-27,7078.9
2012-03-26,7079.23
2012-03-23,6995.62
2012-03-22,6981.26
2012-03-21,7071.32
2012-03-20,7054.94
2012-03-19,7154.22
2012-03-16,7157.82
2012-03-15,7144.45
2012-03-14,7079.42
2012-03-13,6995.91
2012-03-12,6901.35
2012-03-09,6880.21
2012-03-08,6834.54
2012-03-07,6671.11
2012-03-06,6633.11
2012-03-05,6866.46
2012-03-02,6921.37
2012-03-01,6941.77
2012-02-29,6856.08
2012-02-28,6887.63
2012-02-27,6849.6
2012-02-24,6864.43
2012-02-23,6809.46
2012-02-22,6843.87
2012-02-21,6908.18
2012-02-20,6948.25
2012-02-17,6848.03
2012-02-16,6751.96
2012-02-15,6757.94
2012-02-14,6728.19
2012-02-13,6738.47
2012-02-10,6692.96
2012-02-09,6788.8
2012-02-08,6748.76
2012-02-07,6754.2
2012-02-06,6764.83
2012-02-03,6766.67
2012-02-02,6655.63
2012-02-01,6616.64
2012-01-31,6458.91
2012-01-30,6444.45
2012-01-27,6511.98
2012-01-26,6539.85
2012-01-25,6421.85
2012-01-24,6419.22
2012-01-23,6436.62
2012-01-20,6404.39
2012-01-19,6416.26
2012-01-18,6354.57
2012-01-17,6332.93
2012-01-16,6220.01
2012-01-13,6143.08
2012-01-12,6179.21
2012-01-11,6152.34
2012-01-10,6162.98
2012-01-09,6017.23
2012-01-06,6057.92
2012-01-05,6095.99
2012-01-04,6111.55
2012-01-03,6166.57
2012-01-02,6075.52
2011-12-30,5898.35
2011-12-29,5848.78
2011-12-28,5771.27
2011-12-27,5889.76
2011-12-23,5878.93
2011-12-22,5852.18
2011-12-21,5791.53
2011-12-20,5847.03
2011-12-19,5670.71
2011-12-16,5701.78
2011-12-15,5730.62
2011-12-14,5675.14
2011-12-13,5774.26
2011-12-12,5785.43
2011-12-09,5986.71
2011-12-08,5874.44
2011-12-07,5994.73
2011-12-06,6028.82
2011-12-05,6106.09
2011-12-02,6080.68
2011-12-01,6035.88
2011-11-30,6088.84
2011-11-29,5799.91
2011-11-28,5745.33
2011-11-25,5492.87
2011-11-24,5428.11
2011-11-23,5457.77
2011-11-22,5537.39
2011-11-21,5606.0
2011-11-18,5800.24
2011-11-17,5850.17
2011-11-16,5913.36
2011-11-15,5933.14
2011-11-14,5985.02
2011-11-11,6057.03
2011-11-10,5867.81
2011-11-09,5829.54
2011-11-08,5961.44
2011-11-07,5928.68
2011-11-04,5966.16
2011-11-03,6133.18
2011-11-02,5965.63
2011-11-01,5834.51
2011-10-31,6141.34
2011-10-28,6346.19
2011-10-27,6337.84
2011-10-26,6016.07
2011-10-25,6046.75
2011-10-24,6055.27
2011-10-21,5970.96
2011-10-20,5766.48
2011-10-19,5913.53
2011-10-18,5877.41
2011-10-17,5859.43
2011-10-14,5967.2
2011-10-13,5914.84
2011-10-12,5994.47
2011-10-11,5865.01
2011-10-10,5847.29
2011-10-07,5675.7
2011-10-06,5645.25
2011-10-05,5473.03
2011-10-04,5216.71
2011-10-03,5376.7
2011-09-30,5502.02
2011-09-29,5639.58
2011-09-28,5578.42
2011-09-27,5628.44
2011-09-26,5345.56
2011-09-23,5196.56
2011-09-22,5164.21
2011-09-21,5433.8
2011-09-20,5571.68
2011-09-19,5415.91
2011-09-16,5573.51
2011-09-15,5508.24
2011-09-14,5340.19
2011-09-13,5166.36
2011-09-12,5072.33
2011-09-09,5189.93
2011-09-08,5408.46
2011-09-07,5405.53
2011-09-06,5193.97
2011-09-05,5246.18
2011-09-02,5538.33
2011-09-01,5730.63
2011-08-31,5784.85
2011-08-30,5643.92
2011-08-29,5670.07
2011-08-26,5537.48
2011-08-25,5584.14
2011-08-24,5681.08
2011-08-23,5532.38
2011-08-22,5473.78
2011-08-19,5480.0
2011-08-18,5602.8
2011-08-17,5948.94
2011-08-16,5994.9
2011-08-15,6022.24
2011-08-12,5997.74
2011-08-11,5797.66
2011-08-10,5613.42
2011-08-09,5917.08
2011-08-08,5923.27
2011-08-05,6236.16
2011-08-04,6414.76
2011-08-03,6640.59
2011-08-02,6796.75
2011-08-01,6953.98
2011-07-29,7158.77
2011-07-28,7190.06
2011-07-27,7252.68
2011-07-26,7349.45
2011-07-25,7344.54
2011-07-22,7326.39
2011-07-21,7290.14
2011-07-20,7221.36
2011-07-19,7192.67
2011-07-18,7107.92
2011-07-15,7220.12
2011-07-14,7214.74
2011-07-13,7267.87
2011-07-12,7174.14
2011-07-11,7230.25
2011-07-08,7402.73
2011-07-07,7471.44
2011-07-06,7431.19
2011-07-05,7439.44
2011-07-04,7442.96
2011-07-01,7419.44
2011-06-30,7376.24
2011-06-29,7294.14
2011-06-28,7170.43
2011-06-27,7107.9
2011-06-24,7121.38
2011-06-23,7149.44
2011-06-22,7278.19
2011-06-21,7285.51
2011-06-20,7150.21
2011-06-17,7164.05
2011-06-16,7110.2
2011-06-15,7115.08
2011-06-14,7204.79
2011-06-13,7085.14
2011-06-10,7069.9
2011-06-09,7159.66
2011-06-08,7060.23
2011-06-07,7103.25
2011-06-06,7084.57
2011-06-03,7109.03
2011-06-02,7074.12
2011-06-01,7217.43
2011-05-31,7293.69
2011-05-30,7160.3
2011-05-27,7163.47
2011-05-26,7114.09
2011-05-25,7170.94
2011-05-24,7150.66
2011-05-23,7121.52
2011-05-20,7266.82
2011-05-19,7358.23
2011-05-18,7303.53
2011-05-17,7256.65
2011-05-16,7387.54
2011-05-13,7403.31
2011-05-12,7443.95
2011-05-11,7495.05
2011-05-10,7501.52
2011-05-09,7410.52
2011-05-06,7492.25
2011-05-05,7376.96
2011-05-04,7373.93
2011-05-03,7500.7
2011-05-02,7527.64
2011-04-29,7514.46
2011-04-28,7475.22
2011-04-27,7404.95
2011-04-26,7356.51
2011-04-21,7295.49
2011-04-20,7249.19
2011-04-19,7039.31
2011-04-18,7026.85
2011-04-15,7178.29
2011-04-14,7146.56
2011-04-13,7177.97
2011-04-12,7102.91
2011-04-11,7204.86
2011-04-08,7217.02
2011-04-07,7178.78
2011-04-06,7215.11
2011-04-05,7175.31
2011-04-04,7175.33
2011-04-01,7179.81
2011-03-31,7041.31
2011-03-30,7057.15
2011-03-29,6934.44
2011-03-28,6938.63
2011-03-25,6946.36
2011-03-24,6933.58
2011-03-23,6804.45
2011-03-22,6780.97
2011-03-21,6816.12
2011-03-18,6664.4
2011-03-17,6656.88
2011-03-16,6513.84
2011-03-15,6647.66
2011-03-14,6866.63
2011-03-11,6981.49
2011-03-10,7063.09
2011-03-09,7131.8
2011-03-08,7164.75
2011-03-07,7161.93
2011-03-04,7178.9
2011-03-03,7225.96
2011-03-02,7181.12
2011-03-01,7223.3
2011-02-28,7272.32
2011-02-25,7185.17
2011-02-24,7130.5
2011-02-23,7194.6
2011-02-22,7318.35
2011-02-21,7321.81
2011-02-18,7426.81
2011-02-17,7405.51
2011-02-16,7414.3
2011-02-15,7400.04
2011-02-14,7396.63
2011-02-11,7371.2
2011-02-10,7340.28
2011-02-09,7320.9
2011-02-08,7323.24
2011-02-07,7283.62
2011-02-04,7216.21
2011-02-03,7193.68
2011-02-02,7183.67
2011-02-01,7184.27
2011-01-31,7077.48
2011-01-28,7102.8
2011-01-27,7155.58
2011-01-26,7127.35
2011-01-25,7059.01
2011-01-24,7067.77
2011-01-21,7062.42
2011-01-20,7024.27
2011-01-19,7082.76
2011-01-18,7143.45
2011-01-17,7078.06
2011-01-14,7075.7
2011-01-13,7075.11
2011-01-12,7068.78
2011-01-11,6941.57
2011-01-10,6857.06
2011-01-07,6947.84
2011-01-06,6981.39
2011-01-05,6939.82
2011-01-04,6975.35
2011-01-03,6989.74
2010-12-30,6914.19
2010-12-29,6995.47
2010-12-28,6972.1
2010-12-27,6970.73
2010-12-23,7057.69
2010-12-22,7067.92
2010-12-21,7077.99
2010-12-20,7018.6
2010-12-17,6982.45
2010-12-16,7024.4
2010-12-15,7016.37
2010-12-14,7027.4
2010-12-13,7029.39
2010-12-10,7006.17
2010-12-09,6964.16
2010-12-08,6975.87
2010-12-07,7001.91
2010-12-06,6954.38
2010-12-03,6947.72
2010-12-02,6957.61
2010-12-01,6866.63
2010-11-30,6688.49
2010-11-29,6697.97
2010-11-26,6848.98
2010-11-25,6879.66
2010-11-24,6823.8
2010-11-23,6705.0
2010-11-22,6822.05
2010-11-19,6843.55
2010-11-18,6832.11
2010-11-17,6700.07
2010-11-16,6663.24
2010-11-15,6790.17
2010-11-12,6734.61
2010-11-11,6723.41
2010-11-10,6719.84
2010-11-09,6787.81
2010-11-08,6750.5
2010-11-05,6754.2
2010-11-04,6734.69
2010-11-03,6617.8
2010-11-02,6654.31
2010-11-01,6604.86
2010-10-29,6601.37
2010-10-28,6595.28
2010-10-27,6568.0
2010-10-26,6613.8
2010-10-25,6639.21
2010-10-22,6605.84
2010-10-21,6611.01
2010-10-20,6524.55
2010-10-19,6490.69
2010-10-18,6516.63
2010-10-15,6492.3
2010-10-14,6455.27
2010-10-13,6434.52
2010-10-12,6304.57
2010-10-11,6309.51
2010-10-08,6291.67
2010-10-07,6276.25
2010-10-06,6270.73
2010-10-05,6215.83
2010-10-04,6134.21
2010-10-01,6211.34
2010-09-30,6229.02
2010-09-29,6246.92
2010-09-28,6276.09
2010-09-27,6278.89
2010-09-24,6298.3
2010-09-23,6184.71
2010-09-22,6208.33
2010-09-21,6275.98
2010-09-20,6294.58
2010-09-17,6209.76
2010-09-16,6249.65
2010-09-15,6261.87
2010-09-14,6275.41
2010-09-13,6261.68
2010-09-10,6214.77
2010-09-09,6221.52
2010-09-08,6164.44
2010-09-07,6117.89
2010-09-06,6155.04
2010-09-03,6134.62
2010-09-02,6083.85
2010-09-01,6083.9
2010-08-31,5925.22
2010-08-30,5912.41
2010-08-27,5951.17
2010-08-26,5912.58
2010-08-25,5899.5
2010-08-24,5935.44
2010-08-23,6010.91
2010-08-20,6005.16
2010-08-19,6075.13
2010-08-18,6186.31
2010-08-17,6206.4
2010-08-16,6110.57
2010-08-13,6110.41
2010-08-12,6135.17
2010-08-11,6154.07
2010-08-10,6286.25
2010-08-09,6351.6
2010-08-06,6259.63
2010-08-05,6333.58
2010-08-04,6331.33
2010-08-03,6307.91
2010-08-02,6292.13
2010-07-30,6147.97
2010-07-29,6134.7
2010-07-28,6178.94
2010-07-27,6207.31
2010-07-26,6194.21
2010-07-23,6166.34
2010-07-22,6142.15
2010-07-21,5990.38
2010-07-20,5967.49
2010-07-19,6009.11
2010-07-16,6040.27
2010-07-15,6149.36
2010-07-14,6209.76
2010-07-13,6191.13
2010-07-12,6077.19
2010-07-09,6065.24
2010-07-08,6035.66
2010-07-07,5992.86
2010-07-06,5940.98
2010-07-05,5816.2
2010-07-02,5834.15
2010-07-01,5857.43
2010-06-30,5965.52
2010-06-29,5952.03
2010-06-28,6157.22
2010-06-25,6070.6
2010-06-24,6115.48
2010-06-23,6204.52
2010-06-22,6269.04
2010-06-21,6292.97
2010-06-18,6216.98
2010-06-17,6223.54
2010-06-16,6190.91
2010-06-15,6175.05
2010-06-14,6125.0
2010-06-11,6047.83
2010-06-10,6056.59
2010-06-09,5984.75
2010-06-08,5868.55
2010-06-07,5904.95
2010-06-04,5938.88
2010-06-03,6054.63
2010-06-02,5981.2
2010-06-01,5981.27
2010-05-31,5964.33
2010-05-28,5946.18
2010-05-27,5937.14
2010-05-26,5758.02
2010-05-25,5670.04
2010-05-24,5805.68
2010-05-21,5829.25
2010-05-20,5867.88
2010-05-19,5988.67
2010-05-18,6155.93
2010-05-17,6066.92
2010-05-14,6056.71
2010-05-13,6251.97
2010-05-12,6183.49
2010-05-11,6037.71
2010-05-10,6017.91
2010-05-07,5715.09
2010-05-06,5908.26
2010-05-05,5958.45
2010-05-04,6006.86
2010-05-03,6166.92
2010-04-30,6135.7
2010-04-29,6144.91
2010-04-28,6084.34
2010-04-27,6159.51
2010-04-26,6332.1
2010-04-23,6259.53
2010-04-22,6168.72
2010-04-21,6230.38
2010-04-20,6264.23
2010-04-19,6162.44
2010-04-16,6180.9
2010-04-15,6291.45
2010-04-14,6278.4
2010-04-13,6230.83
2010-04-12,6250.69
2010-04-09,6249.7
2010-04-08,6171.83
2010-04-07,6222.41
2010-04-06,6252.21
2010-04-01,6235.56
2010-03-31,6153.55
2010-03-30,6142.45
2010-03-29,6156.85
2010-03-26,6120.05
2010-03-25,6132.95
2010-03-24,6039.0
2010-03-23,6017.27
2010-03-22,5987.5
2010-03-19,5982.43
2010-03-18,6012.31
2010-03-17,6024.28
2010-03-16,5970.99
2010-03-15,5903.56
2010-03-12,5945.11
2010-03-11,5928.63
2010-03-10,5936.72
2010-03-09,5885.89
2010-03-08,5875.91
2010-03-05,5877.36
2010-03-04,5795.32
2010-03-03,5817.88
2010-03-02,5776.56
2010-03-01,5713.51
2010-02-26,5598.46
2010-02-25,5532.33
2010-02-24,5615.51
2010-02-23,5604.07
2010-02-22,5688.44
2010-02-19,5722.05
2010-02-18,5680.41
2010-02-17,5648.34
2010-02-16,5592.12
2010-02-15,5511.1
2010-02-12,5500.39
2010-02-11,5503.93
2010-02-10,5536.37
2010-02-09,5498.26
2010-02-08,5484.85
2010-02-05,5434.34
2010-02-04,5533.24
2010-02-03,5672.09
2010-02-02,5709.66
2010-02-01,5654.48
2010-01-29,5608.79
2010-01-28,5540.33
2010-01-27,5643.2
2010-01-26,5668.93
2010-01-25,5631.37
2010-01-22,5695.32
2010-01-21,5746.97
2010-01-20,5851.53
2010-01-19,5976.48
2010-01-18,5918.55
2010-01-15,5875.97
2010-01-14,5988.88
2010-01-13,5963.14
2010-01-12,5943.0
2010-01-11,6040.5
2010-01-08,6037.61
2010-01-07,6019.36
2010-01-06,6034.33
2010-01-05,6031.86
2010-01-04,6048.3
2009-12-30,5957.43
2009-12-29,6011.55
2009-12-28,6002.92
2009-12-23,5957.44
2009-12-22,5945.69
2009-12-21,5930.53
2009-12-18,5831.21
2009-12-17,5844.44
